Entity,Code,Year,"Hospital beds (per 1,000 people)"
Afghanistan,AFG,1960,0.170627
Afghanistan,AFG,1970,0.199
Afghanistan,AFG,1981,0.2756
Afghanistan,AFG,1987,0.3091
Afghanistan,AFG,1990,0.2498
Afghanistan,AFG,2000,0.3
Afghanistan,AFG,2001,0.39
Afghanistan,AFG,2002,0.39
Afghanistan,AFG,2003,0.39
Afghanistan,AFG,2004,0.39
Afghanistan,AFG,2005,0.42
Afghanistan,AFG,2006,0.42
Afghanistan,AFG,2007,0.42
Afghanistan,AFG,2008,0.42
Afghanistan,AFG,2009,0.42
Afghanistan,AFG,2010,0.43
Afghanistan,AFG,2011,0.45
Afghanistan,AFG,2012,0.47
Afghanistan,AFG,2013,0.46
Afghanistan,AFG,2014,0.46
Afghanistan,AFG,2015,0.44
Afghanistan,AFG,2016,0.45
Afghanistan,AFG,2017,0.42
Afghanistan,AFG,2018,0.4
Afghanistan,AFG,2019,0.38
Afghanistan,AFG,2020,0.34
Afghanistan,AFG,2021,0.36
Albania,ALB,1960,5.102676
Albania,ALB,1980,4.2717
Albania,ALB,1981,4.1871
Albania,ALB,1982,4.1607
Albania,ALB,1983,4.0862
Albania,ALB,1984,4.139
Albania,ALB,1985,4.1388
Albania,ALB,1986,4.0697
Albania,ALB,1987,3.97
Albania,ALB,1988,3.9355
Albania,ALB,1989,4.1321
Albania,ALB,1990,4.0249
Albania,ALB,1991,3.9987
Albania,ALB,1992,4.0134
Albania,ALB,1993,3.8314
Albania,ALB,1994,3.0171
Albania,ALB,1995,3.19
Albania,ALB,1996,3.14
Albania,ALB,1997,3.05
Albania,ALB,1998,3.05
Albania,ALB,1999,3.03
Albania,ALB,2000,3.19
Albania,ALB,2001,3.17
Albania,ALB,2002,3.1
Albania,ALB,2003,3.08
Albania,ALB,2004,3.07
Albania,ALB,2005,3.06
Albania,ALB,2006,3.11
Albania,ALB,2007,3.09
Albania,ALB,2008,3.08
Albania,ALB,2009,3
Albania,ALB,2010,2.99
Albania,ALB,2011,2.89
Albania,ALB,2012,2.89
Albania,ALB,2013,2.9
Albania,ALB,2014,2.88
Albania,ALB,2015,2.85
Albania,ALB,2016,2.84
Albania,ALB,2017,2.84
Albania,ALB,2018,2.84
Albania,ALB,2019,2.85
Albania,ALB,2020,2.91
Algeria,DZA,1960,3.1874075
Algeria,DZA,1970,2.8425
Algeria,DZA,1986,2.4884
Algeria,DZA,1988,2.629
Algeria,DZA,1989,2.5644
Algeria,DZA,1990,2.4993
Algeria,DZA,1994,2.1032
Algeria,DZA,1998,2.1
Algeria,DZA,2000,1.77
Algeria,DZA,2001,1.76
Algeria,DZA,2002,1.75
Algeria,DZA,2003,1.78
Algeria,DZA,2004,1.81
Algeria,DZA,2006,1.72
Algeria,DZA,2008,1.75
Algeria,DZA,2009,1.75
Algeria,DZA,2010,1.72
Algeria,DZA,2011,1.69
Algeria,DZA,2012,1.67
Algeria,DZA,2013,1.66
Algeria,DZA,2014,1.65
Algeria,DZA,2015,1.64
Algeria,DZA,2016,1.62
Algeria,DZA,2017,1.63
Andorra,AND,1996,3.18
Andorra,AND,1997,3
Andorra,AND,1998,3.09
Andorra,AND,1999,3.2
Andorra,AND,2000,3.19
Andorra,AND,2001,2.52
Andorra,AND,2002,3.46
Andorra,AND,2003,3.15
Andorra,AND,2004,2.68
Andorra,AND,2005,2.58
Andorra,AND,2006,2.57
Andorra,AND,2007,2.75
Andorra,AND,2008,2.81
Andorra,AND,2009,2.5
Angola,AGO,1960,2.0614617
Angola,AGO,1970,2.721
Angola,AGO,1990,1.2913
Angola,AGO,2005,0.8
Angola,AGO,2019,0.75
Antigua and Barbuda,ATG,1960,7.706422
Antigua and Barbuda,ATG,1970,6.53
Antigua and Barbuda,ATG,1990,6.6
Antigua and Barbuda,ATG,1993,6.1048
Antigua and Barbuda,ATG,1996,3.88
Antigua and Barbuda,ATG,2001,2.6
Antigua and Barbuda,ATG,2002,2.3
Antigua and Barbuda,ATG,2003,2.5
Antigua and Barbuda,ATG,2004,2.4
Antigua and Barbuda,ATG,2005,2.4
Antigua and Barbuda,ATG,2006,2.4
Antigua and Barbuda,ATG,2007,2
Antigua and Barbuda,ATG,2008,1.7
Antigua and Barbuda,ATG,2009,2.2
Antigua and Barbuda,ATG,2010,2.2
Antigua and Barbuda,ATG,2011,2.13
Antigua and Barbuda,ATG,2013,3.98
Antigua and Barbuda,ATG,2014,3.93
Antigua and Barbuda,ATG,2015,4.01
Antigua and Barbuda,ATG,2016,3.36
Antigua and Barbuda,ATG,2017,3.24
Antigua and Barbuda,ATG,2020,3.29
Argentina,ARG,1960,6.3522506
Argentina,ARG,1970,5.5858
Argentina,ARG,1990,4.5943
Argentina,ARG,1993,4.6
Argentina,ARG,1996,3.29
Argentina,ARG,2000,4.1
Argentina,ARG,2005,4
Argentina,ARG,2010,4.5
Argentina,ARG,2011,4.41
Argentina,ARG,2012,4.6
Argentina,ARG,2013,4.8
Argentina,ARG,2014,4.86
Argentina,ARG,2015,4.97
Argentina,ARG,2016,4.97
Argentina,ARG,2017,5.02
Argentina,ARG,2018,3.71
Argentina,ARG,2019,3.71
Argentina,ARG,2020,3.2
Argentina,ARG,2021,3.34
Armenia,ARM,1980,8.3954
Armenia,ARM,1981,8.5784
Armenia,ARM,1982,8.6828
Armenia,ARM,1983,8.5481
Armenia,ARM,1984,8.6601
Armenia,ARM,1985,8.6992
Armenia,ARM,1986,9.0242
Armenia,ARM,1987,8.9966
Armenia,ARM,1988,9.1904
Armenia,ARM,1989,9.0358
Armenia,ARM,1990,9.0948
Armenia,ARM,1991,8.5293
Armenia,ARM,1992,8.3677
Armenia,ARM,1993,8.2147
Armenia,ARM,1994,7.766
Armenia,ARM,1995,7.64
Armenia,ARM,1996,7.13
Armenia,ARM,1997,6.75
Armenia,ARM,1998,6.66
Armenia,ARM,1999,6.2
Armenia,ARM,2000,6.56
Armenia,ARM,2001,5.16
Armenia,ARM,2002,4.5
Armenia,ARM,2003,4.61
Armenia,ARM,2004,4.65
Armenia,ARM,2005,4.71
Armenia,ARM,2006,4.72
Armenia,ARM,2007,4.37
Armenia,ARM,2008,4.14
Armenia,ARM,2009,4.07
Armenia,ARM,2010,4.13
Armenia,ARM,2011,4.18
Armenia,ARM,2012,4.2
Armenia,ARM,2013,4.23
Armenia,ARM,2014,4.33
Armenia,ARM,2015,4.35
Armenia,ARM,2016,4.36
Armenia,ARM,2017,4.37
Armenia,ARM,2018,4.28
Armenia,ARM,2019,4.18
Armenia,ARM,2020,4.59
Australia,AUS,1960,11.2
Australia,AUS,1961,11.3
Australia,AUS,1962,11.4
Australia,AUS,1963,11.7
Australia,AUS,1964,11.8
Australia,AUS,1965,11.9
Australia,AUS,1966,11.8
Australia,AUS,1967,11.8
Australia,AUS,1968,11.8
Australia,AUS,1969,11.7
Australia,AUS,1970,11.7
Australia,AUS,1971,11.6
Australia,AUS,1972,11.8
Australia,AUS,1973,11.8
Australia,AUS,1974,12
Australia,AUS,1975,11.9
Australia,AUS,1976,11.9
Australia,AUS,1977,12.1
Australia,AUS,1978,12.1
Australia,AUS,1979,12.2
Australia,AUS,1980,12.3
Australia,AUS,1981,12.2
Australia,AUS,1982,12.1
Australia,AUS,1983,11.9
Australia,AUS,1984,11.7
Australia,AUS,1985,10.9
Australia,AUS,1987,10.5
Australia,AUS,1989,9.8
Australia,AUS,1991,9.2
Australia,AUS,1992,8.9
Australia,AUS,1993,8.9
Australia,AUS,1994,8.7
Australia,AUS,1995,8.7
Australia,AUS,1996,8.5
Australia,AUS,1997,8.3
Australia,AUS,1998,8.2
Australia,AUS,1999,7.9
Australia,AUS,2000,4.04
Australia,AUS,2001,3.96
Australia,AUS,2002,3.94
Australia,AUS,2003,3.97
Australia,AUS,2004,4
Australia,AUS,2005,3.9
Australia,AUS,2006,3.92
Australia,AUS,2008,3.82
Australia,AUS,2009,3.78
Australia,AUS,2010,3.78
Australia,AUS,2011,3.78
Australia,AUS,2012,3.75
Australia,AUS,2013,3.74
Australia,AUS,2014,3.79
Australia,AUS,2015,3.82
Australia,AUS,2016,3.84
Austria,AUT,1960,10.8
Austria,AUT,1970,10.8
Austria,AUT,1980,11.2
Austria,AUT,1985,10.9
Austria,AUT,1986,10.8
Austria,AUT,1987,10.7
Austria,AUT,1988,10.6
Austria,AUT,1989,10.4
Austria,AUT,1990,10.2
Austria,AUT,1991,9.9
Austria,AUT,1992,9.7
Austria,AUT,1993,9.4
Austria,AUT,1994,9.5
Austria,AUT,1995,9.4
Austria,AUT,1996,9.3
Austria,AUT,1997,9.2
Austria,AUT,1998,9
Austria,AUT,1999,8.9
Austria,AUT,2000,7.95
Austria,AUT,2001,7.85
Austria,AUT,2002,7.81
Austria,AUT,2003,7.73
Austria,AUT,2004,7.74
Austria,AUT,2005,7.69
Austria,AUT,2006,7.66
Austria,AUT,2007,7.75
Austria,AUT,2008,7.69
Austria,AUT,2009,7.68
Austria,AUT,2010,7.65
Austria,AUT,2011,7.68
Austria,AUT,2012,7.67
Austria,AUT,2013,7.64
Austria,AUT,2014,7.58
Austria,AUT,2015,7.54
Austria,AUT,2016,7.42
Austria,AUT,2017,7.37
Austria,AUT,2018,7.27
Austria,AUT,2019,7.19
Austria,AUT,2020,7.06
Azerbaijan,AZE,1980,9.7452
Azerbaijan,AZE,1985,9.8968
Azerbaijan,AZE,1986,9.8411
Azerbaijan,AZE,1987,9.8821
Azerbaijan,AZE,1988,9.9663
Azerbaijan,AZE,1989,10.2044
Azerbaijan,AZE,1990,10.0992
Azerbaijan,AZE,1991,10.0209
Azerbaijan,AZE,1992,10.5428
Azerbaijan,AZE,1993,10.4875
Azerbaijan,AZE,1994,10.0706
Azerbaijan,AZE,1995,10.02
Azerbaijan,AZE,1996,9.81
Azerbaijan,AZE,1997,9.61
Azerbaijan,AZE,1998,9.06
Azerbaijan,AZE,1999,8.9
Azerbaijan,AZE,2000,7.62
Azerbaijan,AZE,2001,7.45
Azerbaijan,AZE,2002,7.32
Azerbaijan,AZE,2003,7.17
Azerbaijan,AZE,2004,7.13
Azerbaijan,AZE,2005,7.1
Azerbaijan,AZE,2006,6.96
Azerbaijan,AZE,2007,6.83
Azerbaijan,AZE,2008,6.71
Azerbaijan,AZE,2009,6.58
Azerbaijan,AZE,2010,4.46
Azerbaijan,AZE,2011,4.07
Azerbaijan,AZE,2012,4.1
Azerbaijan,AZE,2013,4.13
Azerbaijan,AZE,2014,4.29
Azerbaijan,AZE,2015,4.08
Azerbaijan,AZE,2016,4.08
Azerbaijan,AZE,2017,3.94
Azerbaijan,AZE,2018,3.9
Azerbaijan,AZE,2019,3.9
Bahamas,BHS,1960,5.7256637
Bahamas,BHS,1970,5.0936
Bahamas,BHS,1980,4.4048
Bahamas,BHS,1990,4
Bahamas,BHS,1993,3.8839
Bahamas,BHS,1995,3.6
Bahamas,BHS,1996,3.94
Bahamas,BHS,2000,3.23
Bahamas,BHS,2001,3.23
Bahamas,BHS,2002,3.19
Bahamas,BHS,2003,3.21
Bahamas,BHS,2004,3.17
Bahamas,BHS,2005,3.07
Bahamas,BHS,2006,3.03
Bahamas,BHS,2007,3.01
Bahamas,BHS,2008,2.97
Bahamas,BHS,2009,2.95
Bahamas,BHS,2010,2.88
Bahamas,BHS,2011,2.84
Bahamas,BHS,2012,2.81
Bahamas,BHS,2013,2.78
Bahamas,BHS,2014,2.71
Bahamas,BHS,2015,2.79
Bahamas,BHS,2017,2.93
Bahamas,BHS,2018,2.72
Bahamas,BHS,2019,2.7
Bahamas,BHS,2020,2.69
Bahamas,BHS,2021,2.68
Bahrain,BHR,1960,4.7114096
Bahrain,BHR,1970,4.3429
Bahrain,BHR,1980,3.3144
Bahrain,BHR,1989,3.3395
Bahrain,BHR,1997,2.9
Bahrain,BHR,2000,2.55
Bahrain,BHR,2001,2.53
Bahrain,BHR,2002,2.57
Bahrain,BHR,2003,2.45
Bahrain,BHR,2004,2.29
Bahrain,BHR,2005,2.25
Bahrain,BHR,2006,2.1
Bahrain,BHR,2007,1.96
Bahrain,BHR,2008,1.89
Bahrain,BHR,2009,1.77
Bahrain,BHR,2010,1.76
Bahrain,BHR,2011,2.05
Bahrain,BHR,2012,2
Bahrain,BHR,2013,2.01
Bahrain,BHR,2014,1.96
Bahrain,BHR,2015,1.9
Bahrain,BHR,2016,1.84
Bahrain,BHR,2017,1.77
Bahrain,BHR,2018,1.8
Bahrain,BHR,2019,1.74
Bangladesh,BGD,1970,0.1551
Bangladesh,BGD,1980,0.2158
Bangladesh,BGD,1981,0.2252
Bangladesh,BGD,1985,0.2878
Bangladesh,BGD,1990,0.3042
Bangladesh,BGD,1991,0.3081
Bangladesh,BGD,1994,0.3049
Bangladesh,BGD,1999,0.3
Bangladesh,BGD,2001,0.3
Bangladesh,BGD,2002,0.34
Bangladesh,BGD,2005,0.3
Bangladesh,BGD,2007,0.36
Bangladesh,BGD,2008,0.38
Bangladesh,BGD,2009,0.5
Bangladesh,BGD,2010,0.55
Bangladesh,BGD,2011,0.55
Bangladesh,BGD,2012,0.63
Bangladesh,BGD,2013,0.59
Bangladesh,BGD,2014,0.6
Bangladesh,BGD,2015,0.77
Bangladesh,BGD,2016,0.8
Bangladesh,BGD,2017,0.85
Bangladesh,BGD,2018,0.88
Bangladesh,BGD,2019,0.88
Barbados,BRB,1960,5.929779
Barbados,BRB,1970,10.2216
Barbados,BRB,1980,8.5347
Barbados,BRB,1990,8.4
Barbados,BRB,1993,1.2676
Barbados,BRB,1995,7.4
Barbados,BRB,1996,7.56
Barbados,BRB,2003,7.3
Barbados,BRB,2004,7.3
Barbados,BRB,2005,6.7
Barbados,BRB,2006,6.6
Barbados,BRB,2008,7.6
Barbados,BRB,2009,6.8
Barbados,BRB,2010,6.88
Barbados,BRB,2012,6.47
Barbados,BRB,2013,6.47
Barbados,BRB,2014,6.05
Barbados,BRB,2015,6.03
Barbados,BRB,2016,6.03
Barbados,BRB,2017,6.11
Barbados,BRB,2018,6.06
Barbados,BRB,2019,5.74
Barbados,BRB,2020,5.66
Belarus,BLR,1980,12.5461
Belarus,BLR,1985,13.0713
Belarus,BLR,1986,13.2605
Belarus,BLR,1987,13.4563
Belarus,BLR,1988,13.3729
Belarus,BLR,1989,13.5795
Belarus,BLR,1990,13.2264
Belarus,BLR,1991,13.2047
Belarus,BLR,1992,12.6907
Belarus,BLR,1993,12.4762
Belarus,BLR,1994,12.4639
Belarus,BLR,1995,12.38
Belarus,BLR,1996,12.27
Belarus,BLR,1997,12.36
Belarus,BLR,1998,12.42
Belarus,BLR,1999,12.64
Belarus,BLR,2000,11.7
Belarus,BLR,2001,11.68
Belarus,BLR,2002,11.11
Belarus,BLR,2003,10.55
Belarus,BLR,2004,9.98
Belarus,BLR,2005,10.4
Belarus,BLR,2006,10.47
Belarus,BLR,2007,10.53
Belarus,BLR,2008,10.44
Belarus,BLR,2009,10.4
Belarus,BLR,2010,10.61
Belarus,BLR,2011,10.42
Belarus,BLR,2012,10.45
Belarus,BLR,2013,10.24
Belarus,BLR,2014,10.08
Belarus,BLR,2015,10.02
Belarus,BLR,2016,9.84
Belarus,BLR,2017,9.78
Belarus,BLR,2018,9.71
Belarus,BLR,2019,9.69
Belgium,BEL,1970,8.3
Belgium,BEL,1980,9.4
Belgium,BEL,1985,9.1
Belgium,BEL,1990,8
Belgium,BEL,1991,7.9
Belgium,BEL,1992,7.7
Belgium,BEL,1993,7.7
Belgium,BEL,1994,7.6
Belgium,BEL,1997,7.2
Belgium,BEL,1998,7.2
Belgium,BEL,1999,7.1
Belgium,BEL,2000,6.71
Belgium,BEL,2001,6.61
Belgium,BEL,2002,6.52
Belgium,BEL,2003,6.51
Belgium,BEL,2004,6.46
Belgium,BEL,2005,6.41
Belgium,BEL,2006,6.33
Belgium,BEL,2007,6.25
Belgium,BEL,2008,6.24
Belgium,BEL,2009,6.15
Belgium,BEL,2010,6.13
Belgium,BEL,2011,6.1
Belgium,BEL,2012,6.03
Belgium,BEL,2013,5.96
Belgium,BEL,2014,5.87
Belgium,BEL,2015,5.85
Belgium,BEL,2016,5.77
Belgium,BEL,2017,5.66
Belgium,BEL,2018,5.61
Belgium,BEL,2019,5.56
Belgium,BEL,2020,5.52
Belgium,BEL,2021,5.48
Belize,BLZ,1960,4.667765
Belize,BLZ,1970,5.4014
Belize,BLZ,1986,3.3168
Belize,BLZ,1990,2.7
Belize,BLZ,1993,2.8
Belize,BLZ,1995,2.5
Belize,BLZ,1996,2.13
Belize,BLZ,2000,1.9
Belize,BLZ,2003,1.3
Belize,BLZ,2004,1.3
Belize,BLZ,2005,1.2
Belize,BLZ,2006,1.3
Belize,BLZ,2007,1.2
Belize,BLZ,2008,1.14
Belize,BLZ,2009,1.11
Belize,BLZ,2010,1.12
Belize,BLZ,2011,1.09
Belize,BLZ,2012,1.08
Belize,BLZ,2013,1.08
Belize,BLZ,2014,1.03
Belize,BLZ,2015,0.96
Belize,BLZ,2016,0.94
Belize,BLZ,2017,1.04
Belize,BLZ,2018,1.03
Benin,BEN,1960,1.2257488
Benin,BEN,1970,1.1549
Benin,BEN,1980,1.4649
Benin,BEN,1981,1.1312
Benin,BEN,1985,0.3596
Benin,BEN,1990,0.8339
Benin,BEN,1991,0.5005
Benin,BEN,1992,0.2231
Benin,BEN,1993,0.2391
Benin,BEN,1994,0.2336
Benin,BEN,2005,0.5
Benin,BEN,2010,0.45
Benin,BEN,2011,0.49
Benin,BEN,2012,0.48
Benin,BEN,2013,0.47
Benin,BEN,2014,0.46
Benin,BEN,2015,0.44
Benin,BEN,2016,0.43
Benin,BEN,2017,0.44
Benin,BEN,2018,0.46
Benin,BEN,2019,0.42
Benin,BEN,2020,0.47
Benin,BEN,2021,0.45
Bermuda,BMU,1996,6.3
Bhutan,BTN,1986,1.7059
Bhutan,BTN,1990,0.8467
Bhutan,BTN,1994,1.6148
Bhutan,BTN,1999,1.6
Bhutan,BTN,2000,1.74
Bhutan,BTN,2001,1.7
Bhutan,BTN,2002,1.65
Bhutan,BTN,2003,1.72
Bhutan,BTN,2004,1.71
Bhutan,BTN,2005,1.63
Bhutan,BTN,2006,1.68
Bhutan,BTN,2007,1.7
Bhutan,BTN,2008,1.69
Bhutan,BTN,2009,1.7
Bhutan,BTN,2010,1.68
Bhutan,BTN,2011,1.79
Bhutan,BTN,2012,1.77
Bhutan,BTN,2013,1.75
Bhutan,BTN,2014,1.73
Bhutan,BTN,2015,1.72
Bhutan,BTN,2016,1.7
Bhutan,BTN,2017,1.69
Bhutan,BTN,2018,1.72
Bhutan,BTN,2019,2.08
Bhutan,BTN,2020,2.12
Bhutan,BTN,2021,2.2
Bolivia,BOL,1960,1.8454193
Bolivia,BOL,1970,2.3217
Bolivia,BOL,1975,2.0588
Bolivia,BOL,1990,1.3178
Bolivia,BOL,1991,1.411
Bolivia,BOL,1993,1.4
Bolivia,BOL,1996,1.67
Bolivia,BOL,2003,1
Bolivia,BOL,2004,1
Bolivia,BOL,2005,1.06
Bolivia,BOL,2006,1.09
Bolivia,BOL,2007,1.09
Bolivia,BOL,2008,1.08
Bolivia,BOL,2009,1.05
Bolivia,BOL,2010,1.06
Bolivia,BOL,2011,1.04
Bolivia,BOL,2012,1.07
Bolivia,BOL,2013,1.08
Bolivia,BOL,2014,1.11
Bolivia,BOL,2015,1.18
Bolivia,BOL,2016,1.22
Bolivia,BOL,2017,1.25
Bolivia,BOL,2018,1.25
Bolivia,BOL,2019,1.26
Bolivia,BOL,2020,1.36
Bolivia,BOL,2021,1.35
Bosnia and Herzegovina,BIH,1980,4.8311
Bosnia and Herzegovina,BIH,1981,4.9228
Bosnia and Herzegovina,BIH,1982,4.9179
Bosnia and Herzegovina,BIH,1983,4.9047
Bosnia and Herzegovina,BIH,1984,4.8137
Bosnia and Herzegovina,BIH,1985,4.7181
Bosnia and Herzegovina,BIH,1986,4.742
Bosnia and Herzegovina,BIH,1987,4.5935
Bosnia and Herzegovina,BIH,1988,4.5782
Bosnia and Herzegovina,BIH,1989,4.4983
Bosnia and Herzegovina,BIH,1990,4.4591
Bosnia and Herzegovina,BIH,1991,4.378
Bosnia and Herzegovina,BIH,1998,3.82
Bosnia and Herzegovina,BIH,1999,3.8
Bosnia and Herzegovina,BIH,2000,1.94
Bosnia and Herzegovina,BIH,2001,1.92
Bosnia and Herzegovina,BIH,2002,1.92
Bosnia and Herzegovina,BIH,2003,1.93
Bosnia and Herzegovina,BIH,2004,1.97
Bosnia and Herzegovina,BIH,2005,2.01
Bosnia and Herzegovina,BIH,2006,2
Bosnia and Herzegovina,BIH,2007,2.04
Bosnia and Herzegovina,BIH,2008,2.05
Bosnia and Herzegovina,BIH,2009,2.17
Bosnia and Herzegovina,BIH,2010,2.26
Bosnia and Herzegovina,BIH,2011,2.3
Bosnia and Herzegovina,BIH,2012,2.33
Bosnia and Herzegovina,BIH,2013,2.26
Bosnia and Herzegovina,BIH,2014,2.34
Bosnia and Herzegovina,BIH,2015,2.36
Bosnia and Herzegovina,BIH,2016,2.39
Bosnia and Herzegovina,BIH,2017,2.39
Bosnia and Herzegovina,BIH,2018,2.38
Bosnia and Herzegovina,BIH,2019,2.34
Botswana,BWA,1960,2.1229167
Botswana,BWA,1980,2.3631
Botswana,BWA,1990,1.5752
Botswana,BWA,2000,2.07
Botswana,BWA,2001,2.1
Botswana,BWA,2002,2.14
Botswana,BWA,2003,2.03
Botswana,BWA,2004,1.99
Botswana,BWA,2005,2.1
Botswana,BWA,2006,2.1
Botswana,BWA,2007,2.11
Botswana,BWA,2008,2.11
Botswana,BWA,2009,2.23
Botswana,BWA,2010,2.4
Botswana,BWA,2011,2.48
Botswana,BWA,2012,2.43
Botswana,BWA,2013,2.5
Botswana,BWA,2014,2.47
Botswana,BWA,2015,2.49
Botswana,BWA,2016,2.44
Botswana,BWA,2017,2.39
Botswana,BWA,2018,2.35
Botswana,BWA,2019,2.3
Botswana,BWA,2020,2.26
Botswana,BWA,2021,2.22
Brazil,BRA,1960,3.2017953
Brazil,BRA,1970,3.6918
Brazil,BRA,1975,4.9951
Brazil,BRA,1987,3.5603
Brazil,BRA,1990,3.3453
Brazil,BRA,1993,3.5
Brazil,BRA,1996,3.11
